symbol,shortName,sector,industry,marketCap,currentPrice,trailingPE,priceToBook,returnOnEquity,debtToEquity,earningsGrowth,revenueGrowth,profitMargins,dividendYield,status,error
DOLLAR.NS,DOLLAR INDUSTRIES LIMITED,Consumer Cyclical,Apparel Manufacturing,15852155904.0,279.5,14.757128,1.6710011,0.11806,30.541,0.114,0.132,0.05711,1.06,ok,
DOLPHIN.NS,DOLPHIN OFF ENT (IND) L,Energy,Oil & Gas Equipment & Services,16443882496.0,411.05,22.810764,4.6533084,,57.496,0.307,1.606,0.50425,,ok,
DOMS.NS,DOMS INDUSTRIES LIMITED,Industrials,Business Equipment & Supplies,137192054784.0,2260.6,63.57143,11.246151,,10.849,-0.223,0.192,0.08929,0.14,ok,
DONEAR.NS,DONEAR IND. LIMITED,Consumer Cyclical,Textile Manufacturing,4392960000.0,84.48,10.117365,1.5837427,0.1698,154.25,2.193,-0.073,0.0476,0.24,ok,
DPABHUSHAN.NS,D. P. ABHUSHAN LIMITED,Consumer Cyclical,Luxury Goods,32949819392.0,1443.4,13.761084,5.198313,,48.027,0.769,0.58,0.0548,,ok,
DPSCLTD.NS,DPSC LIMITED,Utilities,Utilities - Regulated Electric,7196305408.0,7.39,92.375,1.1437858,0.014479999,14.229,,0.214,0.018760001,0.67,ok,
DRAGARWQ.NS,DR. AGARWAL'S EYE HOSP L,,,,5285.5,,7.377007,,94.176,0.355,0.223,0.15338,,ok,
DPWIRES.NS,D P WIRES LIMITED,Industrials,Metal Fabrication,2589170944.0,167.03,14.742277,0.97297704,0.068330005,0.929,1.326,-0.062,0.03656,,ok,
DRCSYSTEMS.NS,DRC SYSTEMS INDIA LIMITED,Technology,Information Technology Services,1919163264.0,13.32,9.514286,1.7052875,,0.371,0.278,0.341,0.20131999,,ok,
DREAMFOLKS.NS,DREAMFOLKS SERVICES LTD,Industrials,Airports & Air Services,3734750208.0,70.11,32.458332,1.1886678,0.03748,3.865,,-0.832,0.0175,,ok,
DREDGECORP.NS,DREDGING CORP OF INDIA,Industrials,Engineering & Construction,29996400640.0,1071.3,208.42413,2.1857557,0.0038800002,88.388,3.062,0.034,0.00393,,ok,
DRREDDY.NS,DR. REDDY S LABORATORIES,Healthcare,Drug Manufacturers - Specialty & Generic,976276094976.0,1172.0,29.52141,2.5461323,0.088369995,18.605,-0.687,-0.056,0.09996,0.68,ok,
DSSL.NS,DYNACONS SYS & SOLN LTD,Technology,Information Technology Services,15637312512.0,1227.7,18.411818,4.941039,0.31044,75.024,0.039,0.224,0.05949,0.04,ok,
DSFCL.NS,DCM SHRIRAM FINE CHEM LTD,Basic Materials,Specialty Chemicals,2182633984.0,25.09,,1.034426,-0.01661,6.031,,-0.17,-0.0091699995,1.56,ok,
DUCON.NS,DUCON INFRATECHNOLOGIES L,Industrials,Specialty Industrial Machinery,1026764928.0,3.16,9.294118,0.42393348,0.10106,139.323,1.445,5.902,0.011670001,,ok,
DSKULKARNI.NS,"DSKULKARNI.NS,0P0000CEX2,0",Real Estate,Real Estate - Development,109600000.0,10.96,,-0.08499419,,,,-0.816,-0.00649,,ok,
DTIL.NS,DHUNSERI TEA & IND. LTD.,Consumer Defensive,Packaged Foods,1396542208.0,132.91,,0.26375377,-0.00477,47.787,,-0.357,-0.0053100004,1.5,ok,
DVL.NS,DHUNSERI VENTURES LIMITED,Financial Services,Capital Markets,9388734464.0,268.06,10.662689,0.28558218,0.027190002,28.952,,9.468,0.2166,1.83,ok,
DWARKESH.NS,DWARIKESH SUGAR IND LTD,Consumer Defensive,Confectioners,7573271040.0,40.87,52.397438,0.9138679,,40.6,,-0.117,0.0107,0.25,ok,
DYCL.NS,DYNAMIC CABLES LIMITED,Industrials,Electrical Equipment & Parts,19475527680.0,401.9,21.354942,4.259355,,9.424,0.37,0.332,0.07097,0.12,ok,
DYNPRO.NS,DYNEMIC PRODUCTS LIMITED,Basic Materials,Specialty Chemicals,3240080640.0,260.7,16.242992,1.3239685,0.084910005,29.637,0.544,0.108,0.052670002,,ok,
DYNAMATECH.NS,DYNAMATIC TECHNOLOGIES,Consumer Cyclical,Auto Parts,77429243904.0,11401.0,232.53111,9.754457,0.0429,80.387,-0.219,0.138,0.019989999,0.09,ok,
E2E.NS,E2E NETWORKS LIMITED,Technology,Software - Infrastructure,118230745088.0,575.45,210.78755,6.8466835,,9.441,,3.341,0.085080005,,ok,
EASEMYTRIP.NS,EASY TRIP PLANNERS LTD,Consumer Cyclical,Travel Services,23930494976.0,6.58,,2.7881358,-0.061139997,4.35,,0.089,-0.07362,,ok,
EASTSILK.NS,EASTERN SILK INDUSTRIES L,Consumer Cyclical,Textile Manufacturing,315000000.0,63.0,,0.8794338,-0.27733,213.184,,0.158,-0.57378,,ok,
EBGNG.NS,GNG ELECTRONICS LIMITED,Technology,Computer Hardware,59930157056.0,525.65,42.32287,7.901778,,58.541,0.562,0.321,0.07153,,ok,
ECLERX.NS,ECLERX SERVICES LTD,Technology,Information Technology Services,162801909760.0,1769.1,22.933626,6.389295,,15.012,0.16,0.252,0.16785999,0.05,ok,
ECOSMOBLTY.NS,ECOS (INDIA) MOB & HOSP L,Industrials,Rental & Leasing Services,7767600640.0,129.46,13.641729,2.9238658,0.23653999,2.935,-0.129,0.167,0.07124,1.82,ok,
EICHERMOT.NS,EICHER MOTORS LTD,Consumer Cyclical,Auto Manufacturers,2201664094208.0,8020.0,38.128746,8.764883,,2.048,0.213,0.315,0.23211999,1.03,ok,
EFCIL.NS,EFC (I) LIMITED,Real Estate,Real Estate Services,27517984768.0,186.0,10.1473,3.160202,,172.783,1.005,0.288,0.23377001,,ok,
EDELWEISS.NS,EDELWEISS FIN SERV LTD,Financial Services,Financial Conglomerates,112201859072.0,118.54,16.579021,2.42696,,319.986,0.83,0.292,0.0838,1.24,ok,
EIDPARRY.NS,EID PARRY INDIA LTD,Basic Materials,Agricultural Inputs,143272132608.0,805.1,25.623806,1.6288503,0.099130005,23.647,,0.156,0.014780001,,ok,
EIEL.NS,ENVIRO INFRA ENGINEERS L,Industrials,Engineering & Construction,37415976960.0,213.16,20.735409,3.0333128,0.16886,34.127,-0.291,0.067,0.15969,,ok,
EIFFL.NS,EURO (I) FRESH FOODS LTD,Consumer Defensive,Packaged Foods,6678639616.0,269.3,134.65,8.689899,0.0665,76.862,0.809,0.716,0.03269,,ok,
EIHAHOTELS.NS,EIH ASSOCIATED HOTELS LTD,Consumer Cyclical,Lodging,18436276224.0,302.55,21.127792,3.0604193,,0.712,0.116,-0.04,0.23070998,1.13,ok,
EIMCOELECO.NS,EIMCO ELECON (INDIA) LTD,Industrials,Farm & Heavy Construction Machinery,10665743360.0,1849.0,26.961212,2.2814093,,0.93,0.062,0.147,0.16303,0.22,ok,
EKC.NS,EVEREST KANTO CYLINDERLTD,Industrials,Specialty Industrial Machinery,12643561472.0,112.68,8.608098,0.90331167,0.11256,19.067,2.449,-0.151,0.09986,0.63,ok,
ELANTAS.NS,ELANTAS BECK INDIA LTD.,Basic Materials,Specialty Chemicals,97605623808.0,12312.0,54.961834,9.681117,,,-0.054,0.078,0.16763,0.08,ok,
EIHOTEL.NS,EIH LIMITED,Consumer Cyclical,Lodging,191705382912.0,306.55,30.472164,3.6430292,,4.666,2.46,0.217,0.231,0.46,ok,
ELCIDIN.NS,ELCID INVESTMENTS LTD.,,,,112260.0,,0.25885895,0.012159999,,,,0.81004,,ok,
ELDEHSG.NS,ELDECO HSG & IND LTD.,Real Estate,Real Estate Services,7469146624.0,759.6,30.715729,1.8687679,0.06196,38.581,0.498,0.637,0.14723,1.25,ok,
ELECON.NS,ELECON ENG. CO. LTD,Industrials,Specialty Industrial Machinery,98253512704.0,437.85,40.169727,4.261065,,11.824,-0.599,0.061,0.09852,0.44,ok,
ELECTHERM.NS,ELECTROTHERM (I) LTD.,Basic Materials,Steel,12682923008.0,995.3,,-8.23917,,,-0.927,-0.018,-0.00424,,ok,
ELGIEQUIP.NS,ELGI EQUIPMENTS LTD,Industrials,Specialty Industrial Machinery,185503842304.0,588.45,43.23659,8.31144,0.20998,23.885,0.254,0.121,0.10889,0.46,ok,
ELECTCAST.NS,ELECTROSTEEL CASTINGS LTD,Industrials,Building Products & Equipment,44496928768.0,71.98,27.473286,0.7512159,0.027590001,26.35,-0.905,-0.124,0.02728,1.25,ok,
ELGIRUBCO.NS,ELGI RUBBER CO. LTD,Consumer Cyclical,Auto Parts,3154150912.0,63.02,,4.1668873,-1.8858099,413.219,,-0.112,-0.65549004,,ok,
ELIN.NS,ELIN ELECTRONICS LIMITED,Industrials,Electrical Equipment & Parts,4796442624.0,96.49,20.79526,0.8268421,,2.969,,0.236,-0.00606,,ok,
ELITECON.NS,ELITECON INTERNATIONAL L,,,,18.06,,7.2910776,,70.969,6.763,17.5,0.061160002,,ok,
ELPROINTL.NS,ELPRO INTERNATIONAL LTD,,,30516412416.0,180.06,34.895348,1.5019895,,,,,,,ok,
ELLEN.NS,ELLENBARRIE INDUS GASES L,Basic Materials,Chemicals,41202524160.0,292.35,38.773212,4.2166677,0.14199,18.873,0.254,0.06,0.30563998,,ok,
EMAMILTD.NS,EMAMI LIMITED,Consumer Defensive,Household & Personal Products,180078067712.0,412.55,23.682549,6.1586576,,5.541,-0.164,0.149,0.19117,2.93,ok,
EMAMIPAP.NS,EMAMI PAPER MILLS LIMITED,Basic Materials,Paper & Paper Products,6708739584.0,110.89,8.159677,1.3980433,,142.073,5.119,0.218,0.04666,2.86,ok,
EMAMIREAL.NS,EMAMI REALTY LIMITED,Real Estate,Real Estate - Development,3888492544.0,74.73,,-1.3208315,,,,4.351,-2.0339,,ok,
EMBDL.NS,EMBASSY DEVELOPMENTS LTD,Real Estate,Real Estate - Diversified,87627710464.0,63.04,,0.8877373,-0.090459995,53.414,,-0.73,-0.50389,,ok,
EMCURE.NS,EMCURE PHARMACEUTICALS L,Healthcare,Drug Manufacturers - Specialty & Generic,375263199232.0,1978.4,41.028618,7.5764775,,30.567,0.421,0.229,0.10446,0.19,ok,
EMIL.NS,ELECTRONICS MART IND LTD,Consumer Cyclical,Specialty Retail,63802888192.0,165.83,58.804966,3.9340024,0.06787,122.806,0.263,0.113,0.01491,,ok,
EMKAY.NS,EMKAY GLOBAL FIN SERV LTD,Financial Services,Capital Markets,6574759936.0,238.86,35.33432,1.6432872,,26.355,0.904,0.226,0.04882,0.62,ok,
EMMBI.NS,EMMBI INDUSTRIES LIMITED,Consumer Cyclical,Packaging & Containers,1612717696.0,83.82,20.443903,0.81074023,0.04093,88.654,0.654,0.088,0.01731,0.35,ok,
EMMVEE.NS,EMMVEE PHOTOVOLTAIC PWR L,Technology,Solar,220788817920.0,318.9,17.331522,5.972693,,9.745,1.026,0.513,0.22844,,ok,
EMPOWER.NS,EMPOWER INDIA LTD.,,,,2.43,,0.8756757,0.05747,11.197,,2.745,0.10586,,ok,
EMSLIMITED.NS,EMS LIMITED,Industrials,Engineering & Construction,22456657920.0,404.4,24.840294,2.1277716,0.08956,14.575,-0.879,-0.571,0.12355,0.37,ok,
EMUDHRA.NS,EMUDHRA LIMITED,Technology,Software - Application,44209152000.0,538.85,38.794094,4.8521,,3.153,0.292,0.295,0.15444,0.23,ok,
ENDURANCE.NS,ENDURANCE TECHNO. LTD.,Consumer Cyclical,Auto Parts,408555257856.0,2904.5,42.896175,5.972319,0.15156999,19.393,0.128,0.379,0.0652,0.4,ok,
ENERGYDEV.NS,ENERGY DEVE. CO.LTD,Utilities,Utilities - Regulated Electric,783750016.0,16.5,,20.024271,,,,0.478,-0.00524,,ok,
ENGINERSIN.NS,ENGINEERS INDIA LTD,Industrials,Engineering & Construction,135227400192.0,240.6,19.576893,4.309897,0.23786,0.534,-0.301,-0.083,0.17606,1.24,ok,
ENRIN.NS,SIEMENS ENERGY INDIA LTD,Utilities,Utilities - Renewable,1299412549632.0,3648.8,99.28708,27.004744,,4.483,0.678,0.425,0.15630001,0.12,ok,
ENIL.NS,ENTERTAIN NET. IND. LTD.,Communication Services,Broadcasting,4866195968.0,102.08,,0.6421135,-0.00962,22.502,-0.316,-0.115,-0.01356,1.82,ok,
EPACK.NS,EPACK DURABLE LIMITED,Consumer Cyclical,"Furnishings, Fixtures & Appliances",22082510848.0,229.48,674.94116,1.9276096,0.00341,76.95,-0.999,-0.081,0.0017200001,,ok,
ENTERO.NS,ENTERO HEALTHCARE SOLU L,Healthcare,Medical Distribution,54086119424.0,1242.7,47.17919,3.2021005,0.0828,38.638,0.09,0.426,0.01745,,ok,
EPACKPEB.NS,EPACK PREFAB TECHN LTD,Industrials,Engineering & Construction,24785418240.0,246.3,25.496895,3.3683434,,15.606,0.134,0.239,0.0594,,ok,
EPL.NS,EPL LIMITED,Consumer Cyclical,Packaging & Containers,71977287680.0,224.72,18.510708,2.5129437,0.15077,33.579,-0.1,0.177,0.08165,2.18,ok,
EPIGRAL.NS,EPIGRAL LIMITED,Basic Materials,Chemicals,47507238912.0,1101.2,17.537823,2.1385887,,25.751,-0.379,0.163,0.10321,0.46,ok,
EQUIPPP.NS,EQUIPPP SOC IMP TECH LTD,Technology,Information Technology Services,2395932928.0,23.24,129.1111,23.909464,0.12761,74.065,-0.383,1.176,0.04032,,ok,
EQUITASBNK.NS,EQUITAS SMALL FIN BNK LTD,Financial Services,Banks - Regional,86043885568.0,75.22,16.86547,1.4043014,,94.248,,0.192,0.10925999,,ok,
ESABINDIA.NS,ESAB INDIA LTD,Industrials,Tools & Accessories,86685794304.0,5631.5,42.073215,20.188566,0.52285,0.78,-0.082,0.076,0.13705,2.08,ok,
ERIS.NS,ERIS LIFESCIENCES LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,191577571328.0,1382.4,29.488054,4.84232,,60.545,0.207,0.126,0.20045,1.04,ok,
ESAFSFB.NS,ESAF SMALL FINANCE BANK L,Financial Services,Banks - Regional,20780050432.0,40.27,,1.1623611,,,,0.742,-0.0028,,ok,
ESCORTS.NS,ESCORTS KUBOTA LIMITED,Industrials,Farm & Heavy Construction Machinery,338884362240.0,3080.0,24.502785,2.7850015,,1.309,-0.724,0.283,0.11291,1.07,ok,
ESTER.NS,ESTER INDUSTRIES LTD,Basic Materials,Specialty Chemicals,9110171648.0,87.35,,1.0848237,-0.03533,93.137,3.015,0.077,-0.01998,0.68,ok,
ESSENTIA.NS,INTEGRA ESSENTIA LIMITED,Consumer Defensive,Food Distribution,2176551168.0,1.24,Infinity,0.9246831,0.00191,25.664,,0.342,0.00068999996,,ok,
ESSARSHPNG.NS,ESSAR SHIPPING LTD,Industrials,Marine Shipping,4128586752.0,19.86,,-0.19810869,,,,,0.0,,ok,
ETERNAL.NS,ETERNAL LIMITED,Consumer Cyclical,Internet Retail,2899699040256.0,315.0,670.21277,9.311538,,14.826,2.68,1.82,0.00642,,ok,
EUROBOND.NS,EURO PANEL PRODUCTS LTD,Industrials,Building Products & Equipment,4042255104.0,164.99,15.22048,2.524018,0.18114,100.859,0.365,0.2,0.052789997,,ok,
ETHOSLTD.NS,ETHOS LIMITED,Consumer Cyclical,Luxury Goods,74442579968.0,2782.1,71.64821,5.0031385,,19.366,0.479,0.333,0.06013,,ok,
EUROPRATIK.NS,EURO PRATIK SALES LIMITED,Basic Materials,Building Materials,32101019648.0,314.1,41.935917,10.3793545,0.27798998,7.636,0.46,0.281,0.23015,0.13,ok,
EUREKAFORB.NS,EUREKA FORBES LIMITED,Consumer Cyclical,"Furnishings, Fixtures & Appliances",87184490496.0,450.55,53.82915,1.8955122,0.0361,0.629,0.031,0.116,0.06003,,ok,
EUROTEXIND.NS,EUROTEX IND & EXPORTS LTD,Real Estate,Real Estate - Development,157182400.0,13.37,,-0.4348816,,,,-0.989,0.0,,ok,
EVEREADY.NS,EVEREADY INDS. IND.  LTD.,Industrials,Electrical Equipment & Parts,25934815232.0,356.8,15.105842,4.1632633,0.31645,32.395,12.597,0.094,0.11785,0.7,ok,
EVERESTIND.NS,EVEREST INDUSTRIES LTD,Industrials,Building Products & Equipment,7421285376.0,468.05,,1.5007374,,45.885,61.458,-0.129,-0.00091,0.21,ok,
EXCELINDUS.NS,EXCEL INDUSTRIES LTD,Basic Materials,Specialty Chemicals,12935241728.0,1029.0,17.084509,0.759469,0.04597,0.463,-0.01,0.135,0.06913,1.34,ok,
EXCELSOFT.NS,EXCELSOFT TECHNOLOGIES L,Technology,Software - Application,9626789888.0,83.65,20.303398,1.6646104,0.091359995,1.137,-0.189,0.161,0.15918,,ok,
EXICOM.NS,EXICOM TELE SYSTEMS LTD,Industrials,Electrical Equipment & Parts,22099775488.0,158.9,,3.288085,-0.43337002,109.474,,0.461,-0.23801,,ok,
EXIDEIND.NS,EXIDE INDUSTRIES LTD,Consumer Cyclical,Auto Parts,416499990528.0,490.0,44.667274,2.9953663,,11.308,0.284,0.177,0.04948,0.42,ok,
EXPLEOSOL.NS,EXPLEO SOLUTIONS LIMITED,Technology,Information Technology Services,12986141696.0,836.75,10.357099,1.6728007,0.17559,1.011,0.731,0.127,0.11139,13.4,ok,
EXXARO.NS,EXXARO TILES LIMITED,Industrials,Building Products & Equipment,2756049664.0,6.16,68.44444,1.0391363,,33.349,1.561,0.313,0.0125899995,,ok,
FABTECH.NS,FABTECH TECHNOLOGIES LTD,Healthcare,Health Information Services,6606721536.0,148.63,13.573517,1.3581579,,16.589,,0.103,0.116560005,0.4,ok,
FACT.NS,FACT LTD,Basic Materials,Agricultural Inputs,543152242688.0,839.4,,39.49746,,295.147,-0.955,0.409,0.07694,0.05,ok,
FAIRCHEMOR.NS,FAIRCHEM ORGANICS LIMITED,Basic Materials,Specialty Chemicals,9446296576.0,749.95,66.25,3.5911987,,31.852,7.533,0.344,0.02849,0.13,ok,
FCL.NS,FINEOTEX CHEMICAL LIMITED,Basic Materials,Specialty Chemicals,48489816064.0,41.64,94.63636,3.9249692,,0.872,0.548,1.748,0.12091,0.38,ok,
FAZE3Q.NS,FAZE THREE LIMITED,Consumer Cyclical,Textile Manufacturing,13815009280.0,569.2,41.276287,3.0602646,0.07697,60.909,0.125,0.316,0.03637,,ok,
FCSSOFT.NS,FCS SOFTWARE SOLN. LTD.,Technology,Information Technology Services,2513043200.0,1.47,73.5,0.6036961,,,0.467,1.201,0.04132,,ok,
FDC.NS,FDC LIMITED,Healthcare,Drug Manufacturers - Specialty & Generic,60207165440.0,369.8,21.400461,2.4229953,,0.622,0.092,0.03,0.13358,2.7,ok,
FEDDERSHOL.NS,FEDDERS HOLDING LTD.,,,,43.45,,1.2140942,0.13532,9.218,2.584,0.227,0.26485002,,ok,
FEDERALBNK.NS,FEDERAL BANK LTD,Financial Services,Banks - Regional,879168978944.0,356.25,19.050802,2.19305,,,0.368,0.214,0.30721,0.34,ok,
FEDFINA.NS,FEDBANK FINANCIAL SER L,Financial Services,Credit Services,56090374144.0,149.59,14.439189,1.9130379,,467.341,0.525,0.324,0.28992,,ok,
FEL.NS,FUTURE ENTERPRISES LTD,Consumer Cyclical,Department Stores,182892880.0,0.37,,0.006993403,-2.38273,,,-0.132,-1.31188,,ok,
FIBERWEB.NS,FIBERWEB INDIA LIMITED,Consumer Cyclical,Textile Manufacturing,856841280.0,29.76,8.551724,0.45839626,0.055219997,6.45,,-0.638,0.11843,,ok,
FELDVR.NS,FUTURE ENTERPRISES LTD,Consumer Cyclical,Department Stores,1117129472.0,2.26,,0.042716462,-2.38273,,,-0.132,-1.31188,,ok,
FERMENTA.NS,FERMENTA BIOTECH LTD.,,,,560.6,,3.95672,0.18511,28.294,-0.442,-0.131,0.13658,,ok,
FILATFASH.NS,FILATEX FASHIONS LIMITED,Consumer Cyclical,Apparel Manufacturing,1500133120.0,0.18,Infinity,0.060975615,0.00122,2.546,-0.818,-0.657,0.024530001,,ok,
FINCABLES.NS,FINOLEX CABLES LTD,Industrials,Electrical Equipment & Parts,156709306368.0,1024.65,21.95522,2.5757465,0.12326,0.314,0.171,0.224,0.11291,0.77,ok,
FILATEX.NS,FILATEX INDIA LTD,Consumer Cyclical,Textile Manufacturing,37003382784.0,83.33,19.37907,3.8462958,,9.979,0.166,-0.018,0.043309998,0.62,ok,
FIEMIND.NS,FIEM INDUSTRIES LIMITED,Consumer Cyclical,Auto Parts,67912617984.0,2580.3,26.546297,5.589469,0.22686,5.395,0.207,0.174,0.091529995,1.61,ok,
FINEORG.NS,FINE ORGANIC IND. LTD.,Basic Materials,Specialty Chemicals,158269865984.0,5162.1,37.900883,5.9398932,0.16818,3.464,0.21,0.024,0.17628999,0.22,ok,
FINKURVE.NS,FINKURVE FINANCIAL SERV L,Financial Services,Credit Services,8254480896.0,58.9,31.666668,2.3675537,0.09413,244.293,1.054,-0.121,0.18761,,ok,
FINPIPE.NS,FINOLEX INDUSTRIES LTD,Industrials,Building Products & Equipment,101669355520.0,164.43,16.542253,1.6340868,0.09731,7.171,0.587,0.121,0.14563,1.2,ok,
FINOPB.NS,FINO PAYMENTS BANK LTD,Financial Services,Banks - Regional,12895523840.0,154.96,24.635931,1.6075022,0.067600004,,-0.704,-0.311,0.0356,,ok,
FIVESTAR.NS,FIVE-STAR BUS FIN LTD,Financial Services,Credit Services,160360857600.0,543.25,14.375496,2.172774,,111.929,0.019,0.08,0.47797,0.36,ok,
FISCHER.NS,FISCHER MEDICAL VENTURE L,Healthcare,Medical Devices,24878131200.0,38.01,84.46667,6.382871,0.08625,27.698,,0.987,0.101239994,0.01,ok,
FIRSTCRY.NS,BRAINBEES SOLUTIONS LTD,Consumer Cyclical,Internet Retail,103963951104.0,214.2,,2.1349332,-0.0383,29.762,,0.12,-0.0164,,ok,
FLAIR.NS,FLAIR WRITING INDUST LTD,Industrials,Business Equipment & Supplies,26601791488.0,252.4,22.555853,2.3289075,0.13085,5.802,0.161,0.084,0.111820005,0.4,ok,
FLEXITUFF.NS,FLEXITUFF VENTURES INT L,Consumer Cyclical,Textile Manufacturing,121116160.0,3.69,,-0.09951994,,,,-0.996,0.0,,ok,
FLFL.NS,FUT LIFESTYLE FASH LTD,Consumer Cyclical,Apparel Manufacturing,240112112.0,1.19,,-0.012763721,,,,-0.787,-0.92297,,ok,
FMGOETZE.NS,FEDERAL-MOGUL GOETZE (IND,Consumer Cyclical,Auto Parts,27384915968.0,492.25,16.081347,1.9063646,0.12438,0.068,-0.173,0.02,0.087139994,,ok,
FLUOROCHEM.NS,GUJARAT FLUOROCHEM LTD,Basic Materials,Specialty Chemicals,496313303040.0,4518.1,86.586815,6.484973,0.07547,28.94,-0.414,0.117,0.11569,0.07,ok,
FMNL.NS,FUTURE MKT NETWORKS LTD,Real Estate,Real Estate Services,624233664.0,9.35,7.9237294,0.5052962,0.07251,130.24,,0.061,0.07944,,ok,
FOCUS.NS,FOCUS LIGHTG & FIXTRS LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",4509760000.0,67.08,29.94643,3.0817292,0.03539,14.285,1.215,0.443,0.027,,ok,
FOODSIN.NS,FOODS & INNS LIMITED,Consumer Defensive,Packaged Foods,4038353152.0,54.92,14.490765,0.6980616,0.05011,76.257,-0.15,-0.246,0.0319,0.57,ok,
FORTIS.NS,FORTIS HEALTHCARE LTD,Healthcare,Medical Care Facilities,721098309632.0,955.15,69.21377,7.287105,,34.15,0.023,0.181,0.110240005,0.11,ok,
FORCEMOT.NS,FORCE MOTORS LIMITED,Consumer Cyclical,Auto Manufacturers,243760840704.0,18500.0,19.294952,5.9150467,,,0.228,0.062,0.13607,0.21,ok,
FRONTSP.NS,FRONTIER SPRINGS LTD.,,,,1401.2,,9.023466,0.39887002,5.888,0.422,0.178,0.19038,,ok,
FOSECOIND.NS,FOSECO INDIA LTD,Basic Materials,Chemicals,41664344064.0,5500.5,45.398643,4.000823,,,-0.011,0.012,0.12117,0.46,ok,
FRACTAL.NS,FRACTAL ANALYTICS LIMITED,Technology,Software - Infrastructure,140615876608.0,817.7,42.677456,4.2778373,,13.131,0.979,0.2,0.095290005,,ok,
FSL.NS,FIRSTSOURCE SOLU. LTD.,Technology,Information Technology Services,193246314496.0,279.85,29.303665,4.4063234,,67.135,-0.02,0.231,0.06668,1.87,ok,
FUSION.NS,FUSION FINANCE LIMITED,Financial Services,Credit Services,33150232576.0,204.99,199.01942,1.3497995,0.00676,227.507,,2.99,0.01958,,ok,
GABRIEL.NS,GABRIEL INDIA LTD,Consumer Cyclical,Auto Parts,265809592320.0,1499.8,85.11918,15.764137,,10.642,0.732,0.298,0.052360002,0.33,ok,
GAEL.NS,GUJARAT AMBUJA EXPORTS LT,Consumer Defensive,Packaged Foods,77616250880.0,169.22,18.677704,2.3558073,,13.384,1.719,0.235,0.06898,0.17,ok,
GAIL.NS,GAIL (INDIA) LTD,Utilities,Utilities - Regulated Gas,1141631090688.0,173.63,11.55223,1.2809391,,27.809,0.969,0.167,0.06698,3.12,ok,
GALAPREC.NS,GALA PRECISION ENG LTD,Industrials,Specialty Industrial Machinery,13282709504.0,1036.4,38.27179,4.528454,0.1292,13.04,0.223,0.256,0.11289,,ok,
GALAXYSURF.NS,GALAXY SURFACTANTS LTD,Basic Materials,Specialty Chemicals,73274335232.0,2066.7,27.402546,2.6695411,0.1047,8.579,-0.177,0.148,0.05095,1.1,ok,
GALLANTT.NS,GALLANTT ISPAT LIMITED,Basic Materials,Steel,146095603712.0,605.5,30.565372,4.406136,,,,,0.11146,0.14,ok,
GANDHAR.NS,GANDHAR OIL REFINE IND L,Energy,Oil & Gas Refining & Marketing,23756341248.0,242.71,7.5049477,1.7550037,,22.511,6.331,0.918,0.05945,1.34,ok,
GANDHITUBE.NS,GANDHI SPL. TUBES LTD,Industrials,Metal Fabrication,10811634688.0,889.7,15.819701,3.4219759,0.23506,0.032,-0.216,0.089,0.35649,1.68,ok,
GANESHBE.NS,GANESH BENZOPLAST LIMITED,Basic Materials,Specialty Chemicals,8668247040.0,120.41,11.816487,1.421824,0.12621,12.271,,0.115,0.17825001,,ok,
GANECOS.NS,GANESHA ECOSPHERE LIMITED,Consumer Cyclical,Textile Manufacturing,28483616768.0,1064.3,50.464676,2.231036,,38.851,1.7,0.257,0.03603,0.42,ok,
GANESHHOU.NS,GANESH HOUSING LIMITED,Real Estate,Real Estate - Development,63436726272.0,760.75,23.945545,2.7207735,,13.079,-0.549,0.856,0.41397,0.2,ok,
GANESHCP.NS,GANESH CONSUMER PRODUCT L,Consumer Defensive,Packaged Foods,6538814464.0,161.8,14.642534,1.7573776,,7.166,0.314,-0.062,0.05291,3.03,ok,
GANGESSECU.NS,GANGES SECURITIES LIMITED,Consumer Defensive,Packaged Foods,1180435072.0,118.0,43.703705,0.21865214,,,0.418,-0.135,0.046090003,,ok,
GANGAFORGE.NS,GANGA FORGING LIMITED,Industrials,Metal Fabrication,358067552.0,2.11,,1.1417748,,78.9,,,-0.06577,,ok,
GATECH.NS,GACM TECHNOLOGIES LIMITED,Financial Services,Asset Management,852989440.0,0.66,9.428572,0.73170733,0.10936,,-0.052,0.144,0.37476003,,ok,
GARFIBRES.NS,GARWARE TECH FIBRES LTD,Consumer Cyclical,Textile Manufacturing,79275802624.0,811.85,40.491272,5.9478803,,3.161,0.217,0.338,0.12813,1.13,ok,
GARUDA.NS,GARUDA CONSTRUCT N ENG L,Industrials,Engineering & Construction,16794035200.0,180.5,13.410104,3.6845758,0.31127,2.649,0.903,0.827,0.23080999,0.03,ok,
GATECHDVR.NS,GACM TECHNOLOGIES LIMITED,Financial Services,Asset Management,659128192.0,0.51,7.285714,0.5654102,0.10936,,-0.052,0.144,0.37476003,,ok,
GATEWAY.NS,GATEWAY DISTRIPARKS LTD,Industrials,Integrated Freight & Logistics,28229877760.0,56.5,11.035156,1.2237914,,25.362,-0.189,-0.001,0.11045,3.58,ok,
